outcome,outcome_label,feature_set,feature_set_label,model,repeat,fold,status,error,n_total,n_train,n_test,n_groups_total,n_groups_test,test_group_overlap_fraction,target_positive,target_negative,test_positive,test_negative,features,accuracy,balanced_accuracy,macro_f1,weighted_f1,sensitivity,specificity,ppv,npv,brier,prevalence,roc_auc,pr_auc
fall_next_year,Any fall in next year,functional_no_availability,Functional values without explicit assessment-availability indicators,logistic_balanced,4,1,ok,,1158,928,230,242,42,0.0,472,686,93,137,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T""]",0.7391304347826086,0.7257672082254141,0.7272511661000869,0.7381404957257318,0.6559139784946236,0.7956204379562044,0.6853932584269663,0.7730496453900709,0.19716639597083094,0.4043478260869565,0.741425319833608,0.6621528572195915
fall_next_year,Any fall in next year,functional_no_availability,Functional values without explicit assessment-availability indicators,random_forest_balanced,4,1,ok,,1158,928,230,242,42,0.0,472,686,93,137,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T""]",0.7347826086956522,0.7307511184365434,0.7277367021792707,0.7361156180365892,0.7096774193548387,0.7518248175182481,0.66,0.7923076923076923,0.18417464637922182,0.4043478260869565,0.7994270465426575,0.7009198017873228
fall_next_year,Any fall in next year,functional_no_availability,Functional values without explicit assessment-availability indicators,gradient_boosting,4,1,ok,,1158,928,230,242,42,0.0,472,686,93,137,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T""]",0.691304347826087,0.6700808413782278,0.6725814536340853,0.6875597689876867,0.5591397849462365,0.781021897810219,0.6341463414634146,0.722972972972973,0.20408064004532026,0.4043478260869565,0.7335766423357665,0.6059750189210169
fall_next_year,Any fall in next year,functional_no_availability,Functional values without explicit assessment-availability indicators,dummy_stratified,4,2,ok,,1158,923,235,242,46,0.0,472,686,96,139,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T""]",0.5446808510638298,0.5281025179856116,0.5281390155566815,0.5443049002568492,0.4375,0.6187050359712231,0.4421052631578947,0.6142857142857143,0.4553191489361702,0.4085106382978723,0.5281025179856115,0.42320828667413213
fall_next_year,Any fall in next year,functional_no_availability,Functional values without explicit assessment-availability indicators,logistic_balanced,4,2,ok,,1158,923,235,242,46,0.0,472,686,96,139,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T""]",0.7021276595744681,0.6885866306954437,0.6897163120567376,0.701071374679342,0.6145833333333334,0.762589928057554,0.6413043478260869,0.7412587412587412,0.21834076283678588,0.4085106382978723,0.7022257194244603,0.5616482162273749
fall_next_year,Any fall in next year,functional_no_availability,Functional values without explicit assessment-availability indicators,random_forest_balanced,4,2,ok,,1158,923,235,242,46,0.0,472,686,96,139,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T""]",0.7106382978723405,0.7038369304556354,0.702443021004022,0.7114788390896039,0.6666666666666666,0.7410071942446043,0.64,0.762962962962963,0.20118242224726748,0.4085106382978723,0.7543090527577938,0.5914721965081748
fall_next_year,Any fall in next year,functional_no_availability,Functional values without explicit assessment-availability indicators,gradient_boosting,4,2,ok,,1158,923,235,242,46,0.0,472,686,96,139,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T""]",0.6638297872340425,0.6368779976019184,0.6386796675814017,0.6561224925017817,0.4895833333333333,0.7841726618705036,0.6103896103896104,0.689873417721519,0.21243536828754647,0.4085106382978723,0.7244079736211032,0.574015750096525
fall_next_year,Any fall in next year,functional_no_availability,Functional values without explicit assessment-availability indicators,dummy_stratified,4,3,ok,,1158,925,233,242,49,0.0,472,686,95,138,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T""]",0.5622317596566524,0.5467963386727689,0.5467963386727689,0.5622317596566524,0.4631578947368421,0.6304347826086957,0.4631578947368421,0.6304347826086957,0.43776824034334766,0.40772532188841204,0.546796338672769,0.43339935562873755
fall_next_year,Any fall in next year,functional_no_availability,Functional values without explicit assessment-availability indicators,logistic_balanced,4,3,ok,,1158,925,233,242,49,0.0,472,686,95,138,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T""]",0.6437768240343348,0.6287566742944317,0.6293293465968988,0.6428345972449367,0.5473684210526316,0.7101449275362319,0.5652173913043478,0.6950354609929078,0.24372822381542816,0.40772532188841204,0.6174294431731502,0.4820775429172756
fall_next_year,Any fall in next year,functional_no_availability,Functional values without explicit assessment-availability indicators,random_forest_balanced,4,3,ok,,1158,925,233,242,49,0.0,472,686,95,138,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T""]",0.6609442060085837,0.6530892448512586,0.6516794398713217,0.6621632541845391,0.6105263157894737,0.6956521739130435,0.58,0.7218045112781954,0.21929997713342866,0.40772532188841204,0.7032036613272311,0.5727498532067088
fall_next_year,Any fall in next year,functional_no_availability,Functional values without explicit assessment-availability indicators,gradient_boosting,4,3,ok,,1158,925,233,242,49,0.0,472,686,95,138,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T""]",0.6523605150214592,0.6310831426392067,0.6326280341813793,0.6483409355910725,0.5157894736842106,0.7463768115942029,0.5833333333333334,0.6912751677852349,0.22441187516827918,0.40772532188841204,0.6960717009916094,0.555835183540239
fall_next_year,Any fall in next year,functional_no_availability,Functional values without explicit assessment-availability indicators,dummy_stratified,4,4,ok,,1158,929,229,242,53,0.0,472,686,94,135,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T""]",0.47161572052401746,0.4533096926713948,0.45322335576296946,0.47117780707732587,0.35106382978723405,0.5555555555555556,0.3548387096774194,0.5514705882352942,0.5283842794759825,0.4104803493449782,0.4533096926713948,0.3909465822276437
fall_next_year,Any fall in next year,functional_no_availability,Functional values without explicit assessment-availability indicators,logistic_balanced,4,4,ok,,1158,929,229,242,53,0.0,472,686,94,135,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T""]",0.7030567685589519,0.6964539007092199,0.6950971177944862,0.7039172713442996,0.6595744680851063,0.7333333333333333,0.6326530612244898,0.7557251908396947,0.21593789939496885,0.4104803493449782,0.7119779353821907,0.6263331888024265
fall_next_year,Any fall in next year,functional_no_availability,Functional values without explicit assessment-availability indicators,random_forest_balanced,4,4,ok,,1158,929,229,242,53,0.0,472,686,94,135,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T""]",0.7074235807860262,0.7163120567375887,0.7056046971237793,0.7097477099100086,0.7659574468085106,0.6666666666666666,0.6153846153846154,0.8035714285714286,0.19123663218648765,0.4104803493449782,0.7902285263987392,0.6882667121407783
fall_next_year,Any fall in next year,functional_no_availability,Functional values without explicit assessment-availability indicators,gradient_boosting,4,4,ok,,1158,929,229,242,53,0.0,472,686,94,135,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T""]",0.7248908296943232,0.7165878644602048,0.7162329615861214,0.7251072763970282,0.6702127659574468,0.762962962962963,0.6631578947368421,0.7686567164179104,0.18508114872212808,0.4104803493449782,0.7923955870764382,0.6905787204451839
fall_next_year,Any fall in next year,functional_complete_case,Functional complete-case subset,dummy_stratified,0,0,ok,,203,163,40,74,16,0.0,128,75,26,14,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.575,0.5082417582417582,0.5054545454545455,0.5610909090909091,0.7307692307692307,0.2857142857142857,0.6551724137931034,0.36363636363636365,0.425,0.65,0.5082417582417582,0.6537798408488064
fall_next_year,Any fall in next year,functional_complete_case,Functional complete-case subset,logistic_balanced,0,0,ok,,203,163,40,74,16,0.0,128,75,26,14,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.625,0.5961538461538461,0.5943204868154158,0.6277890466531441,0.6923076923076923,0.5,0.72,0.4666666666666667,0.2500085376701361,0.65,0.6593406593406593,0.768628460408819
fall_next_year,Any fall in next year,functional_complete_case,Functional complete-case subset,random_forest_balanced,0,0,ok,,203,163,40,74,16,0.0,128,75,26,14,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.6,0.510989010989011,0.49843260188087773,0.5661442006269592,0.8076923076923077,0.21428571428571427,0.65625,0.375,0.23674633619125435,0.65,0.5741758241758242,0.7507878190886442
fall_next_year,Any fall in next year,functional_complete_case,Functional complete-case subset,gradient_boosting,0,0,ok,,203,163,40,74,16,0.0,128,75,26,14,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.625,0.5467032967032968,0.5423340961098397,0.6006864988558351,0.8076923076923077,0.2857142857142857,0.6774193548387096,0.4444444444444444,0.28924597183666345,0.65,0.521978021978022,0.6555048193497481
fall_next_year,Any fall in next year,functional_complete_case,Functional complete-case subset,dummy_stratified,0,1,ok,,203,162,41,74,14,0.0,128,75,26,15,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.4634146341463415,0.3935897435897436,0.3804945054945055,0.44130259983918513,0.6538461538461539,0.13333333333333333,0.5666666666666667,0.18181818181818182,0.5365853658536586,0.6341463414634146,0.3935897435897435,0.5900250156347717
fall_next_year,Any fall in next year,functional_complete_case,Functional complete-case subset,logistic_balanced,0,1,ok,,203,162,41,74,14,0.0,128,75,26,15,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.6097560975609756,0.5794871794871794,0.5794871794871794,0.6097560975609756,0.6923076923076923,0.4666666666666667,0.6923076923076923,0.4666666666666667,0.2242021578503516,0.6341463414634146,0.6512820512820513,0.7338408038589204
fall_next_year,Any fall in next year,functional_complete_case,Functional complete-case subset,random_forest_balanced,0,1,ok,,203,162,41,74,14,0.0,128,75,26,15,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.6097560975609756,0.5794871794871794,0.5794871794871794,0.6097560975609756,0.6923076923076923,0.4666666666666667,0.6923076923076923,0.4666666666666667,0.23477738974288334,0.6341463414634146,0.5923076923076923,0.7073847933054643
fall_next_year,Any fall in next year,functional_complete_case,Functional complete-case subset,gradient_boosting,0,1,ok,,203,162,41,74,14,0.0,128,75,26,15,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.5365853658536586,0.4935897435897436,0.49316851008458035,0.5329672945395687,0.6538461538461539,0.3333333333333333,0.6296296296296297,0.35714285714285715,0.30188212868285164,0.6341463414634146,0.5256410256410257,0.6567652146370766
fall_next_year,Any fall in next year,functional_complete_case,Functional complete-case subset,dummy_stratified,0,2,ok,,203,164,39,74,14,0.0,128,75,24,15,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.5384615384615384,0.48750000000000004,0.4807692307692308,0.5207100591715977,0.7083333333333334,0.26666666666666666,0.6071428571428571,0.36363636363636365,0.46153846153846156,0.6153846153846154,0.48750000000000004,0.6095467032967032
fall_next_year,Any fall in next year,functional_complete_case,Functional complete-case subset,logistic_balanced,0,2,ok,,203,164,39,74,14,0.0,128,75,24,15,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.5384615384615384,0.5125,0.5125,0.5384615384615384,0.625,0.4,0.625,0.4,0.27843558844207233,0.6153846153846154,0.5555555555555556,0.7219033749266475
fall_next_year,Any fall in next year,functional_complete_case,Functional complete-case subset,random_forest_balanced,0,2,ok,,203,164,39,74,14,0.0,128,75,24,15,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.5384615384615384,0.5,0.49857142857142855,0.5312087912087912,0.6666666666666666,0.3333333333333333,0.6153846153846154,0.38461538461538464,0.2385655594569529,0.6153846153846154,0.5888888888888888,0.711556118350227
fall_next_year,Any fall in next year,functional_complete_case,Functional complete-case subset,gradient_boosting,0,2,ok,,203,164,39,74,14,0.0,128,75,24,15,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.5641025641025641,0.5208333333333334,0.5185185185185185,0.5527065527065528,0.7083333333333334,0.3333333333333333,0.6296296296296297,0.4166666666666667,0.2861441335609874,0.6153846153846154,0.5777777777777778,0.7557196083957374
fall_next_year,Any fall in next year,functional_complete_case,Functional complete-case subset,dummy_stratified,0,3,ok,,203,162,41,74,16,0.0,128,75,26,15,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.5121951219512195,0.4461538461538461,0.4368131868131868,0.49209327258107743,0.6923076923076923,0.2,0.6,0.2727272727272727,0.4878048780487805,0.6341463414634146,0.4461538461538461,0.6105065666041276
fall_next_year,Any fall in next year,functional_complete_case,Functional complete-case subset,logistic_balanced,0,3,ok,,203,162,41,74,16,0.0,128,75,26,15,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.5365853658536586,0.4935897435897436,0.49316851008458035,0.5329672945395687,0.6538461538461539,0.3333333333333333,0.6296296296296297,0.35714285714285715,0.2554261149803324,0.6341463414634146,0.558974358974359,0.7116968726761951
fall_next_year,Any fall in next year,functional_complete_case,Functional complete-case subset,random_forest_balanced,0,3,ok,,203,162,41,74,16,0.0,128,75,26,15,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.7073170731707317,0.6423076923076922,0.646551724137931,0.6858704793944491,0.8846153846153846,0.4,0.71875,0.6666666666666666,0.21561735434584392,0.6341463414634146,0.6384615384615385,0.7165227000402393
fall_next_year,Any fall in next year,functional_complete_case,Functional complete-case subset,gradient_boosting,0,3,ok,,203,162,41,74,16,0.0,128,75,26,15,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.6829268292682927,0.6089743589743589,0.6072218128224024,0.6534859895393352,0.8846153846153846,0.3333333333333333,0.696969696969697,0.625,0.2575666682007739,0.6341463414634146,0.5102564102564102,0.6381209589035988
fall_next_year,Any fall in next year,functional_complete_case,Functional complete-case subset,dummy_stratified,0,4,ok,,203,161,42,74,14,0.0,128,75,26,16,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.5476190476190477,0.49038461538461536,0.48148148148148145,0.5255731922398589,0.7307692307692307,0.25,0.6129032258064516,0.36363636363636365,0.4523809523809524,0.6190476190476191,0.49038461538461536,0.6145574855252275
fall_next_year,Any fall in next year,functional_complete_case,Functional complete-case subset,logistic_balanced,0,4,ok,,203,161,42,74,14,0.0,128,75,26,16,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.5952380952380952,0.5528846153846154,0.5523510971786834,0.5853410956859233,0.7307692307692307,0.375,0.6551724137931034,0.46153846153846156,0.24529074954290445,0.6190476190476191,0.6081730769230769,0.760706957283632
fall_next_year,Any fall in next year,functional_complete_case,Functional complete-case subset,random_forest_balanced,0,4,ok,,203,161,42,74,14,0.0,128,75,26,16,"[""SEXO"", ""EDAD_T"", ""TPO_INSTIT_T"", ""NUM_CAIDA_T"", ""FALL_T"", ""FALLS_PREV_2Y_T"", ""FALLS_PREV_3Y_T"", ""CAIDAS_ACUM_T"", ""EVER_FALLEN_T"", ""OBSERVED_YEARS_T"", ""MEAN_FALLS_OBSERVED_T"", ""AYUDA_HABITUAL_T"", ""TINETTI_LAST_T"", ""BERG_LAST_T"", ""YEARS_SINCE_FUNCTIONAL_T""]",0.5952380952380952,0.5649038461538461,0.5654290931223371,0.5925281859548445,0.6923076923076923,0.4375,0.6666666666666666,0.4666666666666667,0.22671582201944263,0.6190476190476191,0.6778846153846154,0.8092198288510077
